idx,a,b,c,d,e,f,g,h,i,j,class
895,1,1,0,1,1,1,1,1,1,1,1
933,1,1,1,0,1,0,0,1,0,1,0
558,1,0,0,0,1,0,1,1,1,0,0
487,0,1,1,1,1,0,0,1,1,1,1
787,1,1,0,0,0,1,0,0,1,1,1
97,0,0,0,1,1,0,0,0,0,1,1
161,0,0,1,0,1,0,0,0,0,1,1
40,0,0,0,0,1,0,1,0,0,0,0
341,0,1,0,1,0,1,0,1,0,1,1
583,1,0,0,1,0,0,0,1,1,1,0
373,0,1,0,1,1,1,0,1,0,1,1
209,0,0,1,1,0,1,0,0,0,1,1
62,0,0,0,0,1,1,1,1,1,0,1
863,1,1,0,1,0,1,1,1,1,1,1
966,1,1,1,1,0,0,0,1,1,0,0
329,0,1,0,1,0,0,1,0,0,1,1
585,1,0,0,1,0,0,1,0,0,1,1
11,0,0,0,0,0,0,1,0,1,1,1
1014,1,1,1,1,1,1,0,1,1,0,0
962,1,1,1,1,0,0,0,0,1,0,0
284,0,1,0,0,0,1,1,1,0,0,0
635,1,0,0,1,1,1,1,0,1,1,1
736,1,0,1,1,1,0,0,0,0,0,0
726,1,0,1,1,0,1,0,1,1,0,0
106,0,0,0,1,1,0,1,0,1,0,0
851,1,1,0,1,0,1,0,0,1,1,0
716,1,0,1,1,0,0,1,1,0,0,0
729,1,0,1,1,0,1,1,0,0,1,1
751,1,0,1,1,1,0,1,1,1,1,0
620,1,0,0,1,1,0,1,1,0,0,0
497,0,1,1,1,1,1,0,0,0,1,1
513,1,0,0,0,0,0,0,0,0,1,0
765,1,0,1,1,1,1,1,1,0,1,1
478,0,1,1,1,0,1,1,1,1,0,1
361,0,1,0,1,1,0,1,0,0,1,1
545,1,0,0,0,1,0,0,0,0,1,0
986,1,1,1,1,0,1,1,0,1,0,1
95,0,0,0,1,0,1,1,1,1,1,1
264,0,1,0,0,0,0,1,0,0,0,0
667,1,0,1,0,0,1,1,0,1,1,1
799,1,1,0,0,0,1,1,1,1,1,1
320,0,1,0,1,0,0,0,0,0,0,0
661,1,0,1,0,0,1,0,1,0,1,1
357,0,1,0,1,1,0,0,1,0,1,1
919,1,1,1,0,0,1,0,1,1,1,1
578,1,0,0,1,0,0,0,0,1,0,0
449,0,1,1,1,0,0,0,0,0,1,1
663,1,0,1,0,0,1,0,1,1,1,1
856,1,1,0,1,0,1,1,0,0,0,1
892,1,1,0,1,1,1,1,1,0,0,1
873,1,1,0,1,1,0,1,0,0,1,1
929,1,1,1,0,1,0,0,0,0,1,0
561,1,0,0,0,1,1,0,0,0,1,1
845,1,1,0,1,0,0,1,1,0,1,0
169,0,0,1,0,1,0,1,0,0,1,1
784,1,1,0,0,0,1,0,0,0,0,1
262,0,1,0,0,0,0,0,1,1,0,0
202,0,0,1,1,0,0,1,0,1,0,0
618,1,0,0,1,1,0,1,0,1,0,0
482,0,1,1,1,1,0,0,0,1,0,0
29,0,0,0,0,0,1,1,1,0,1,1
627,1,0,0,1,1,1,0,0,1,1,0
989,1,1,1,1,0,1,1,1,0,1,1
952,1,1,1,0,1,1,1,0,0,0,1
748,1,0,1,1,1,0,1,1,0,0,0
682,1,0,1,0,1,0,1,0,1,0,0
980,1,1,1,1,0,1,0,1,0,0,0
331,0,1,0,1,0,0,1,0,1,1,1
843,1,1,0,1,0,0,1,0,1,1,0
654,1,0,1,0,0,0,1,1,1,0,0
216,0,0,1,1,0,1,1,0,0,0,1
785,1,1,0,0,0,1,0,0,0,1,1
422,0,1,1,0,1,0,0,1,1,0,0
63,0,0,0,0,1,1,1,1,1,1,1
132,0,0,1,0,0,0,0,1,0,0,0
926,1,1,1,0,0,1,1,1,1,0,1
629,1,0,0,1,1,1,0,1,0,1,0
867,1,1,0,1,1,0,0,0,1,1,0
396,0,1,1,0,0,0,1,1,0,0,0
570,1,0,0,0,1,1,1,0,1,0,1
603,1,0,0,1,0,1,1,0,1,1,1
898,1,1,1,0,0,0,0,0,1,0,0
747,1,0,1,1,1,0,1,0,1,1,0
414,0,1,1,0,0,1,1,1,1,0,1
512,1,0,0,0,0,0,0,0,0,0,0
227,0,0,1,1,1,0,0,0,1,1,1
411,0,1,1,0,0,1,1,0,1,1,1
114,0,0,0,1,1,1,0,0,1,0,0
313,0,1,0,0,1,1,1,0,0,1,1
842,1,1,0,1,0,0,1,0,1,0,0
671,1,0,1,0,0,1,1,1,1,1,1
631,1,0,0,1,1,1,0,1,1,1,0
316,0,1,0,0,1,1,1,1,0,0,0
498,0,1,1,1,1,1,0,0,1,0,0
177,0,0,1,0,1,1,0,0,0,1,1
376,0,1,0,1,1,1,1,0,0,0,1
759,1,0,1,1,1,1,0,1,1,1,0
870,1,1,0,1,1,0,0,1,1,0,0
380,0,1,0,1,1,1,1,1,0,0,0
392,0,1,1,0,0,0,1,0,0,0,0
433,0,1,1,0,1,1,0,0,0,1,1
355,0,1,0,1,1,0,0,0,1,1,1
869,1,1,0,1,1,0,0,1,0,1,0
94,0,0,0,1,0,1,1,1,1,0,1
342,0,1,0,1,0,1,0,1,1,0,0
369,0,1,0,1,1,1,0,0,0,1,1
218,0,0,1,1,0,1,1,0,1,0,1
480,0,1,1,1,1,0,0,0,0,0,0
379,0,1,0,1,1,1,1,0,1,1,1
30,0,0,0,0,0,1,1,1,1,0,1
337,0,1,0,1,0,1,0,0,0,1,1
115,0,0,0,1,1,1,0,0,1,1,1
712,1,0,1,1,0,0,1,0,0,0,1
486,0,1,1,1,1,0,0,1,1,0,1
215,0,0,1,1,0,1,0,1,1,1,1
321,0,1,0,1,0,0,0,0,0,1,1
970,1,1,1,1,0,0,1,0,1,0,0
521,1,0,0,0,0,0,1,0,0,1,0
735,1,0,1,1,0,1,1,1,1,1,1
885,1,1,0,1,1,1,0,1,0,1,0
49,0,0,0,0,1,1,0,0,0,1,1
201,0,0,1,1,0,0,1,0,0,1,1
1018,1,1,1,1,1,1,1,0,1,0,1
272,0,1,0,0,0,1,0,0,0,0,0
996,1,1,1,1,1,0,0,1,0,0,0
162,0,0,1,0,1,0,0,0,1,0,0
659,1,0,1,0,0,1,0,0,1,1,1
344,0,1,0,1,0,1,1,0,0,0,1
5,0,0,0,0,0,0,0,1,0,1,1
522,1,0,0,0,0,0,1,0,1,0,0
847,1,1,0,1,0,0,1,1,1,1,0
740,1,0,1,1,1,0,0,1,0,0,0
300,0,1,0,0,1,0,1,1,0,0,0
548,1,0,0,0,1,0,0,1,0,0,0
1007,1,1,1,1,1,0,1,1,1,1,0
356,0,1,0,1,1,0,0,1,0,0,1
681,1,0,1,0,1,0,1,0,0,1,0
662,1,0,1,0,0,1,0,1,1,0,1
249,0,0,1,1,1,1,1,0,0,1,1
670,1,0,1,0,0,1,1,1,1,0,1
569,1,0,0,0,1,1,1,0,0,1,1
6,0,0,0,0,0,0,0,1,1,0,0
957,1,1,1,0,1,1,1,1,0,1,1
824,1,1,0,0,1,1,1,0,0,0,1
954,1,1,1,0,1,1,1,0,1,0,1
270,0,1,0,0,0,0,1,1,1,0,0
619,1,0,0,1,1,0,1,0,1,1,0
850,1,1,0,1,0,1,0,0,1,0,0
467,0,1,1,1,0,1,0,0,1,1,1
767,1,0,1,1,1,1,1,1,1,1,1
23,0,0,0,0,0,1,0,1,1,1,1
298,0,1,0,0,1,0,1,0,1,0,0
493,0,1,1,1,1,0,1,1,0,1,1
308,0,1,0,0,1,1,0,1,0,0,0
70,0,0,0,1,0,0,0,1,1,0,0
743,1,0,1,1,1,0,0,1,1,1,0
789,1,1,0,0,0,1,0,1,0,1,1
822,1,1,0,0,1,1,0,1,1,0,1
702,1,0,1,0,1,1,1,1,1,0,1
880,1,1,0,1,1,1,0,0,0,0,0
489,0,1,1,1,1,0,1,0,0,1,1
330,0,1,0,1,0,0,1,0,1,0,0
617,1,0,0,1,1,0,1,0,0,1,1
288,0,1,0,0,1,0,0,0,0,0,0
515,1,0,0,0,0,0,0,0,1,1,0
516,1,0,0,0,0,0,0,1,0,0,0
381,0,1,0,1,1,1,1,1,0,1,1
918,1,1,1,0,0,1,0,1,1,0,1
953,1,1,1,0,1,1,1,0,0,1,1
99,0,0,0,1,1,0,0,0,1,1,1
21,0,0,0,0,0,1,0,1,0,1,1
413,0,1,1,0,0,1,1,1,0,1,1
931,1,1,1,0,1,0,0,0,1,1,0
922,1,1,1,0,0,1,1,0,1,0,1
45,0,0,0,0,1,0,1,1,0,1,1
961,1,1,1,1,0,0,0,0,0,1,0
275,0,1,0,0,0,1,0,0,1,1,1
948,1,1,1,0,1,1,0,1,0,0,1
224,0,0,1,1,1,0,0,0,0,0,0
53,0,0,0,0,1,1,0,1,0,1,1
903,1,1,1,0,0,0,0,1,1,1,0
136,0,0,1,0,0,0,1,0,0,0,0
206,0,0,1,1,0,0,1,1,1,0,0
164,0,0,1,0,1,0,0,1,0,0,0
707,1,0,1,1,0,0,0,0,1,1,0
372,0,1,0,1,1,1,0,1,0,0,1
471,0,1,1,1,0,1,0,1,1,1,1
968,1,1,1,1,0,0,1,0,0,0,1
186,0,0,1,0,1,1,1,0,1,0,1
943,1,1,1,0,1,0,1,1,1,1,0
303,0,1,0,0,1,0,1,1,1,1,1
229,0,0,1,1,1,0,0,1,0,1,1
193,0,0,1,1,0,0,0,0,0,1,1
190,0,0,1,0,1,1,1,1,1,0,1
624,1,0,0,1,1,1,0,0,0,0,0
477,0,1,1,1,0,1,1,1,0,1,1
927,1,1,1,0,0,1,1,1,1,1,1
839,1,1,0,1,0,0,0,1,1,1,0
573,1,0,0,0,1,1,1,1,0,1,1
738,1,0,1,1,1,0,0,0,1,0,0
686,1,0,1,0,1,0,1,1,1,0,0
140,0,0,1,0,0,0,1,1,0,0,0
610,1,0,0,1,1,0,0,0,1,0,0
584,1,0,0,1,0,0,1,0,0,0,1
1008,1,1,1,1,1,1,0,0,0,0,0
265,0,1,0,0,0,0,1,0,0,1,1
75,0,0,0,1,0,0,1,0,1,1,1
519,1,0,0,0,0,0,0,1,1,1,0
694,1,0,1,0,1,1,0,1,1,0,1
427,0,1,1,0,1,0,1,0,1,1,1
391,0,1,1,0,0,0,0,1,1,1,1
524,1,0,0,0,0,0,1,1,0,0,0
39,0,0,0,0,1,0,0,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0
437,0,1,1,0,1,1,0,1,0,1,1
774,1,1,0,0,0,0,0,1,1,0,0
20,0,0,0,0,0,1,0,1,0,0,0
260,0,1,0,0,0,0,0,1,0,0,0
875,1,1,0,1,1,0,1,0,1,1,0
801,1,1,0,0,1,0,0,0,0,1,0
460,0,1,1,1,0,0,1,1,0,0,0
207,0,0,1,1,0,0,1,1,1,1,1
382,0,1,0,1,1,1,1,1,1,0,1
973,1,1,1,1,0,0,1,1,0,1,0
296,0,1,0,0,1,0,1,0,0,0,0
832,1,1,0,1,0,0,0,0,0,0,0
297,0,1,0,0,1,0,1,0,0,1,1
46,0,0,0,0,1,0,1,1,1,0,0
237,0,0,1,1,1,0,1,1,0,1,1
484,0,1,1,1,1,0,0,1,0,0,1
511,0,1,1,1,1,1,1,1,1,1,1
827,1,1,0,0,1,1,1,0,1,1,1
183,0,0,1,0,1,1,0,1,1,1,1
274,0,1,0,0,0,1,0,0,1,0,1
868,1,1,0,1,1,0,0,1,0,0,0
893,1,1,0,1,1,1,1,1,0,1,1
756,1,0,1,1,1,1,0,1,0,0,0
78,0,0,0,1,0,0,1,1,1,0,0
251,0,0,1,1,1,1,1,0,1,1,1
406,0,1,1,0,0,1,0,1,1,0,1
728,1,0,1,1,0,1,1,0,0,0,1
110,0,0,0,1,1,0,1,1,1,0,0
572,1,0,0,0,1,1,1,1,0,0,1
68,0,0,0,1,0,0,0,1,0,0,0
811,1,1,0,0,1,0,1,0,1,1,0
276,0,1,0,0,0,1,0,1,0,0,0
86,0,0,0,1,0,1,0,1,1,0,0
717,1,0,1,1,0,0,1,1,0,1,0
831,1,1,0,0,1,1,1,1,1,1,1
305,0,1,0,0,1,1,0,0,0,1,1
57,0,0,0,0,1,1,1,0,0,1,1
289,0,1,0,0,1,0,0,0,0,1,1
565,1,0,0,0,1,1,0,1,0,1,1
491,0,1,1,1,1,0,1,0,1,1,1
775,1,1,0,0,0,0,0,1,1,1,0
600,1,0,0,1,0,1,1,0,0,0,1
105,0,0,0,1,1,0,1,0,0,1,1
441,0,1,1,0,1,1,1,0,0,1,1
256,0,1,0,0,0,0,0,0,0,0,0
339,0,1,0,1,0,1,0,0,1,1,1
328,0,1,0,1,0,0,1,0,0,0,1
932,1,1,1,0,1,0,0,1,0,0,0
838,1,1,0,1,0,0,0,1,1,0,0
126,0,0,0,1,1,1,1,1,1,0,1
567,1,0,0,0,1,1,0,1,1,1,1
866,1,1,0,1,1,0,0,0,1,0,0
285,0,1,0,0,0,1,1,1,0,1,1
279,0,1,0,0,0,1,0,1,1,1,1
684,1,0,1,0,1,0,1,1,0,0,0
808,1,1,0,0,1,0,1,0,0,0,0
221,0,0,1,1,0,1,1,1,0,1,1
317,0,1,0,0,1,1,1,1,0,1,1
884,1,1,0,1,1,1,0,1,0,0,0
697,1,0,1,0,1,1,1,0,0,1,1
345,0,1,0,1,0,1,1,0,0,1,1
425,0,1,1,0,1,0,1,0,0,1,1
220,0,0,1,1,0,1,1,1,0,0,0
813,1,1,0,0,1,0,1,1,0,1,0
180,0,0,1,0,1,1,0,1,0,0,0
156,0,0,1,0,0,1,1,1,0,0,0
189,0,0,1,0,1,1,1,1,0,1,1
642,1,0,1,0,0,0,0,0,1,0,0
956,1,1,1,0,1,1,1,1,0,0,1
721,1,0,1,1,0,1,0,0,0,1,0
109,0,0,0,1,1,0,1,1,0,1,1
145,0,0,1,0,0,1,0,0,0,1,1
685,1,0,1,0,1,0,1,1,0,1,0
640,1,0,1,0,0,0,0,0,0,0,0
703,1,0,1,0,1,1,1,1,1,1,1
974,1,1,1,1,0,0,1,1,1,0,0
452,0,1,1,1,0,0,0,1,0,0,0
77,0,0,0,1,0,0,1,1,0,1,1
17,0,0,0,0,0,1,0,0,0,1,1
806,1,1,0,0,1,0,0,1,1,0,0
293,0,1,0,0,1,0,0,1,0,1,1
184,0,0,1,0,1,1,1,0,0,0,0
951,1,1,1,0,1,1,0,1,1,1,1
483,0,1,1,1,1,0,0,0,1,1,1
523,1,0,0,0,0,0,1,0,1,1,0
993,1,1,1,1,1,0,0,0,0,1,0
448,0,1,1,1,0,0,0,0,0,0,0
909,1,1,1,0,0,0,1,1,0,1,0
615,1,0,0,1,1,0,0,1,1,1,0
415,0,1,1,0,0,1,1,1,1,1,1
85,0,0,0,1,0,1,0,1,0,1,1
198,0,0,1,1,0,0,0,1,1,0,0
59,0,0,0,0,1,1,1,0,1,1,1
50,0,0,0,0,1,1,0,0,1,0,1
752,1,0,1,1,1,1,0,0,0,0,0
412,0,1,1,0,0,1,1,1,0,0,0
732,1,0,1,1,0,1,1,1,0,0,1
107,0,0,0,1,1,0,1,0,1,1,1
938,1,1,1,0,1,0,1,0,1,0,0
347,0,1,0,1,0,1,1,0,1,1,1
363,0,1,0,1,1,0,1,0,1,1,1
543,1,0,0,0,0,1,1,1,1,1,1
495,0,1,1,1,1,0,1,1,1,1,1
92,0,0,0,1,0,1,1,1,0,0,0
241,0,0,1,1,1,1,0,0,0,1,1
125,0,0,0,1,1,1,1,1,0,1,1
152,0,0,1,0,0,1,1,0,0,0,0
529,1,0,0,0,0,1,0,0,0,1,1
704,1,0,1,1,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,1,0,0,0
393,0,1,1,0,0,0,1,0,0,1,1
65,0,0,0,1,0,0,0,0,0,1,1
142,0,0,1,0,0,0,1,1,1,0,0
3,0,0,0,0,0,0,0,0,1,1,1
818,1,1,0,0,1,1,0,0,1,0,1
239,0,0,1,1,1,0,1,1,1,1,1
1004,1,1,1,1,1,0,1,1,0,0,0
978,1,1,1,1,0,1,0,0,1,0,0
526,1,0,0,0,0,0,1,1,1,0,0
1000,1,1,1,1,1,0,1,0,0,0,1
447,0,1,1,0,1,1,1,1,1,1,1
810,1,1,0,0,1,0,1,0,1,0,0
876,1,1,0,1,1,0,1,1,0,0,0
928,1,1,1,0,1,0,0,0,0,0,0
554,1,0,0,0,1,0,1,0,1,0,0
194,0,0,1,1,0,0,0,0,1,0,0
98,0,0,0,1,1,0,0,0,1,0,0
397,0,1,1,0,0,0,1,1,0,1,1
1022,1,1,1,1,1,1,1,1,1,0,1
632,1,0,0,1,1,1,1,0,0,0,1
417,0,1,1,0,1,0,0,0,0,1,1
28,0,0,0,0,0,1,1,1,0,0,0
701,1,0,1,0,1,1,1,1,0,1,1
476,0,1,1,1,0,1,1,1,0,0,0
514,1,0,0,0,0,0,0,0,1,0,0
579,1,0,0,1,0,0,0,0,1,1,0
889,1,1,0,1,1,1,1,0,0,1,1
42,0,0,0,0,1,0,1,0,1,0,0
294,0,1,0,0,1,0,0,1,1,0,0
537,1,0,0,0,0,1,1,0,0,1,1
219,0,0,1,1,0,1,1,0,1,1,1
501,0,1,1,1,1,1,0,1,0,1,1
147,0,0,1,0,0,1,0,0,1,1,1
455,0,1,1,1,0,0,0,1,1,1,1
314,0,1,0,0,1,1,1,0,1,0,1
459,0,1,1,1,0,0,1,0,1,1,1
930,1,1,1,0,1,0,0,0,1,0,0
720,1,0,1,1,0,1,0,0,0,0,0
446,0,1,1,0,1,1,1,1,1,0,1
693,1,0,1,0,1,1,0,1,0,1,1
2,0,0,0,0,0,0,0,0,1,0,0
817,1,1,0,0,1,1,0,0,0,1,1
812,1,1,0,0,1,0,1,1,0,0,0
185,0,0,1,0,1,1,1,0,0,1,1
855,1,1,0,1,0,1,0,1,1,1,0
306,0,1,0,0,1,1,0,0,1,0,1
402,0,1,1,0,0,1,0,0,1,0,1
179,0,0,1,0,1,1,0,0,1,1,1
340,0,1,0,1,0,1,0,1,0,0,0
349,0,1,0,1,0,1,1,1,0,1,1
310,0,1,0,0,1,1,0,1,1,0,1
553,1,0,0,0,1,0,1,0,0,1,0
742,1,0,1,1,1,0,0,1,1,0,0
923,1,1,1,0,0,1,1,0,1,1,1
786,1,1,0,0,0,1,0,0,1,0,1
877,1,1,0,1,1,0,1,1,0,1,0
248,0,0,1,1,1,1,1,0,0,0,1
375,0,1,0,1,1,1,0,1,1,1,1
8,0,0,0,0,0,0,1,0,0,0,0
626,1,0,0,1,1,1,0,0,1,0,0
116,0,0,0,1,1,1,0,1,0,0,1
666,1,0,1,0,0,1,1,0,1,0,1
1015,1,1,1,1,1,1,0,1,1,1,0
547,1,0,0,0,1,0,0,0,1,1,0
621,1,0,0,1,1,0,1,1,0,1,0
112,0,0,0,1,1,1,0,0,0,0,0
897,1,1,1,0,0,0,0,0,0,1,0
683,1,0,1,0,1,0,1,0,1,1,0
129,0,0,1,0,0,0,0,0,0,1,1
976,1,1,1,1,0,1,0,0,0,0,0
941,1,1,1,0,1,0,1,1,0,1,0
421,0,1,1,0,1,0,0,1,0,1,1
87,0,0,0,1,0,1,0,1,1,1,1
1019,1,1,1,1,1,1,1,0,1,1,1
27,0,0,0,0,0,1,1,0,1,1,1
244,0,0,1,1,1,1,0,1,0,0,1
1001,1,1,1,1,1,0,1,0,0,1,1
559,1,0,0,0,1,0,1,1,1,1,0
84,0,0,0,1,0,1,0,1,0,0,0
532,1,0,0,0,0,1,0,1,0,0,1
637,1,0,0,1,1,1,1,1,0,1,1
301,0,1,0,0,1,0,1,1,0,1,1
188,0,0,1,0,1,1,1,1,0,0,0
653,1,0,1,0,0,0,1,1,0,1,0
234,0,0,1,1,1,0,1,0,1,0,0
410,0,1,1,0,0,1,1,0,1,0,1
271,0,1,0,0,0,0,1,1,1,1,1
408,0,1,1,0,0,1,1,0,0,0,0
706,1,0,1,1,0,0,0,0,1,0,0
641,1,0,1,0,0,0,0,0,0,1,0
687,1,0,1,0,1,0,1,1,1,1,0
606,1,0,0,1,0,1,1,1,1,0,1
645,1,0,1,0,0,0,0,1,0,1,0
568,1,0,0,0,1,1,1,0,0,0,1
240,0,0,1,1,1,1,0,0,0,0,0
762,1,0,1,1,1,1,1,0,1,0,1
322,0,1,0,1,0,0,0,0,1,0,0
12,0,0,0,0,0,0,1,1,0,0,0
971,1,1,1,1,0,0,1,0,1,1,0
431,0,1,1,0,1,0,1,1,1,1,1
715,1,0,1,1,0,0,1,0,1,1,0
791,1,1,0,0,0,1,0,1,1,1,1
788,1,1,0,0,0,1,0,1,0,0,1
604,1,0,0,1,0,1,1,1,0,0,1
591,1,0,0,1,0,0,1,1,1,1,0
551,1,0,0,0,1,0,0,1,1,1,0
123,0,0,0,1,1,1,1,0,1,1,1
14,0,0,0,0,0,0,1,1,1,0,0
428,0,1,1,0,1,0,1,1,0,0,0
828,1,1,0,0,1,1,1,1,0,0,1
454,0,1,1,1,0,0,0,1,1,0,0
167,0,0,1,0,1,0,0,1,1,1,1
461,0,1,1,1,0,0,1,1,0,1,1
963,1,1,1,1,0,0,0,0,1,1,0
295,0,1,0,0,1,0,0,1,1,1,1
770,1,1,0,0,0,0,0,0,1,0,0
753,1,0,1,1,1,1,0,0,0,1,0
804,1,1,0,0,1,0,0,1,0,0,0
949,1,1,1,0,1,1,0,1,0,1,1
196,0,0,1,1,0,0,0,1,0,0,0
652,1,0,1,0,0,0,1,1,0,0,0
500,0,1,1,1,1,1,0,1,0,0,1
840,1,1,0,1,0,0,1,0,0,0,1
368,0,1,0,1,1,1,0,0,0,0,0
924,1,1,1,0,0,1,1,1,0,0,1
556,1,0,0,0,1,0,1,1,0,0,0
187,0,0,1,0,1,1,1,0,1,1,1
252,0,0,1,1,1,1,1,1,0,0,0
358,0,1,0,1,1,0,0,1,1,0,1
669,1,0,1,0,0,1,1,1,0,1,1
36,0,0,0,0,1,0,0,1,0,0,0
24,0,0,0,0,0,1,1,0,0,0,0
982,1,1,1,1,0,1,0,1,1,0,0
733,1,0,1,1,0,1,1,1,0,1,1
130,0,0,1,0,0,0,0,0,1,0,0
904,1,1,1,0,0,0,1,0,0,0,0
598,1,0,0,1,0,1,0,1,1,0,0
773,1,1,0,0,0,0,0,1,0,1,0
999,1,1,1,1,1,0,0,1,1,1,0
1013,1,1,1,1,1,1,0,1,0,1,0
826,1,1,0,0,1,1,1,0,1,0,1
854,1,1,0,1,0,1,0,1,1,0,0
166,0,0,1,0,1,0,0,1,1,0,0
542,1,0,0,0,0,1,1,1,1,0,1
942,1,1,1,0,1,0,1,1,1,0,0
518,1,0,0,0,0,0,0,1,1,0,0
700,1,0,1,0,1,1,1,1,0,0,1
9,0,0,0,0,0,0,1,0,0,1,1
119,0,0,0,1,1,1,0,1,1,1,1
782,1,1,0,0,0,0,1,1,1,0,0
377,0,1,0,1,1,1,1,0,0,1,1
238,0,0,1,1,1,0,1,1,1,0,0
835,1,1,0,1,0,0,0,0,1,1,0
255,0,0,1,1,1,1,1,1,1,1,1
403,0,1,1,0,0,1,0,0,1,1,1
479,0,1,1,1,0,1,1,1,1,1,1
995,1,1,1,1,1,0,0,0,1,1,0
590,1,0,0,1,0,0,1,1,1,0,0
912,1,1,1,0,0,1,0,0,0,0,1
550,1,0,0,0,1,0,0,1,1,0,0
696,1,0,1,0,1,1,1,0,0,0,1
453,0,1,1,1,0,0,0,1,0,1,1
394,0,1,1,0,0,0,1,0,1,0,0
41,0,0,0,0,1,0,1,0,0,1,1
74,0,0,0,1,0,0,1,0,1,0,0
384,0,1,1,0,0,0,0,0,0,0,0
67,0,0,0,1,0,0,0,0,1,1,1
490,0,1,1,1,1,0,1,0,1,0,0
979,1,1,1,1,0,1,0,0,1,1,0
783,1,1,0,0,0,0,1,1,1,1,0
859,1,1,0,1,0,1,1,0,1,1,1
138,0,0,1,0,0,0,1,0,1,0,0
844,1,1,0,1,0,0,1,1,0,0,0
607,1,0,0,1,0,1,1,1,1,1,1
351,0,1,0,1,0,1,1,1,1,1,1
815,1,1,0,0,1,0,1,1,1,1,0
485,0,1,1,1,1,0,0,1,0,1,1
61,0,0,0,0,1,1,1,1,0,1,1
141,0,0,1,0,0,0,1,1,0,1,1
937,1,1,1,0,1,0,1,0,0,1,0
658,1,0,1,0,0,1,0,0,1,0,1
350,0,1,0,1,0,1,1,1,1,0,1
883,1,1,0,1,1,1,0,0,1,1,0
690,1,0,1,0,1,1,0,0,1,0,1
139,0,0,1,0,0,0,1,0,1,1,1
312,0,1,0,0,1,1,1,0,0,0,0
225,0,0,1,1,1,0,0,0,0,1,1
390,0,1,1,0,0,0,0,1,1,0,0
965,1,1,1,1,0,0,0,1,0,1,0
